0.0	0.0
1e-05	0.18812375309361762
2e-05	0.37402312072915905
3.0000000000000004e-05	0.5555058672704026
4e-05	0.7304435612665701
5e-05	0.8968022466674206
6.000000000000001e-05	1.0526716586133666
7.000000000000001e-05	1.196292534340862
8e-05	1.3260815996037305
9e-05	1.4406538474450161
0.0001	1.5388417685876266
0.00011	1.6197112404773781
0.00012000000000000002	1.6825738343569603
0.00013000000000000002	1.7269953558496831
0.00014000000000000001	1.7528004935044779
0.00015000000000000001	1.760073510670101
0.00016	1.7491549779680344
0.00017	1.7206346055458788
0.00018	1.6753402952418088
0.00019	1.61432359181694
0.0002	1.5388417685876268
0.00021	1.4503368352303467
0.00022	1.3504118034133668
0.00023	1.2408045884793326
0.00024000000000000003	1.1233599619925756
0.00025	1.0000000000000002
0.00026000000000000003	0.8726934948639673
0.00027	0.7434248141496234
0.00028000000000000003	0.6141626980440108
0.00029	0.4868294870269162
0.00030000000000000003	0.3632712640026806
0.00031	0.24522937995956307
0.00032	0.1343138096902301
0.00033000000000000005	0.031978754541848176
0.00034	-0.06049912696400417
0.00035000000000000005	-0.14203952192020608
0.00036	-0.21177400795289947
0.00037000000000000005	-0.2690581010068601
0.00038	-0.3134796224995827
0.00039000000000000005	-0.3448632609799991
0.0004	-0.3632712640026804
0.00041000000000000005	-0.3690002574870229
0.00042	-0.3625742514002999
0.00043000000000000004	-0.34473395121071654
0.00044	-0.3164225532440108
0.00045000000000000004	-0.27876825791752585
0.00046	-0.2330637869368605
0.00047000000000000004	-0.1807432380989533
0.00048000000000000007	-0.1233566536005504
0.0004900000000000001	-0.06254271403499065
0.0005	-1.2246467991473532e-16
0.00051	0.06254271403499083
0.0005200000000000001	0.12335665360055059
0.0005300000000000001	0.18074323809895343
0.00054	0.2330637869368603
0.00055	0.27876825791752563
0.0005600000000000001	0.3164225532440107
0.0005700000000000001	0.3447339512107166
0.00058	0.36257425140029975
0.00059	0.3690002574870229
0.0006000000000000001	0.3632712640026805
0.0006100000000000001	0.344863260979999
0.00062	0.31347962249958317
0.00063	0.26905810100686023
0.00064	0.21177400795289925
0.0006500000000000001	0.1420395219202063
